pathImg,option,price,title,hot_line,url,point,rating_total,producer,color,Hệ điều hành,Ngôn ngữ,Màn hình,Camera sau,Camera trước,Chụp ảnh nâng cao,Quay phim,chip,ram,memory,Thẻ nhớ ngoài,Kích thước,Trọng lượng g,Dung lượng pin,Mạng di động,SIM,Wifi,Sạc
"https://didongmango.com/images/products/2022/06/10/original/8pd_1654881376.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8pdo_1654881376.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8pt_1654881376.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8v_1654881376.jpg.jpg",64G,5.590.000₫,iPhone 8 Plus 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-8/iphone-8-plus-cu-99-p746.html,5/5,408,IPHONE,"Trắng,Đen,Vàng,Đỏ",iOS 14.4,Tiếng Việt,LED-backlit IPS LCD 5.5 inches Retina 1080 x 1920 pixels,"2x 12 MP, f/1.8, 28mm & f/2.8, 56mm","7 MP, f/2.2","tự động lấy nét nhận diện theo giai đoạn, 2x zoom quang học, OIS, 4 LED flash 2 tone","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic,3Gb,64G,Không,158.4 x 78.1 x 7.5 mm,202g,Li-Ion 2675,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","Sạc nhanh 15W, sạc không dây"
"https://didongmango.com/images/products/2022/06/10/original/7d_1654881719.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/7t_1654881719.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/7h_1654881719.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/7v_1654881719.jpg.jpg",32G,3.190.000₫,iPhone 7 32G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-7/iphone-7-cu-32g-99-p728.html,5/5,290,IPHONE,"Hồng,Trắng,Đen,Vàng",iOS 10,Tiếng Việt,LED-backlit IPS LCD 4.7 inches Retina 750 x 1334 pixels,"12 MP, f/1.8, 28mm, phase detection autofocus, OIS, quad-LED dual tone flash  Led Flash, Autofocus, HDR, Panorama  Quay phim 4K","7 MP, f/2.2, 1080p@30fps, 720p@240fps, face detection, HDR, panorama","Autofocus, HDR, Panorama, Led Flash","4K@30fps, 1080p@30/60/120fps, 720p@240fps",Apple A10 Fusion,2G,32G,Không,138.3 x 67.1 x 7.1 mm,138 g,Li-Ion 1960 mAh,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",Lightning
https://didongmango.com/images/products/2020/07/11/original/11_1594450009.png.png,,3.990.000₫,LG G8 ThinQ Mỹ (2 camera) - Đẹp 99% ,0982351080,https://didongmango.com/lg-g8/lg-g8-thinq-my-p1337.html,5/5,277,LG,"Đen,Titan,Đỏ",,9.0 Pie; LG UX 8.0,Đa ngôn ngữ,P-OLED 6.1 inches 1440 x 3120 pixels 19.59,"12 MP, f/1.5 + 16 MP, f/1.9 + 12 MP, 52mm telephoto, f/2.4","8 MP, f/1.7","LED flash, HDR, panorama","2160p@30/60fps, 1080p@30/60fps, 720p@240fps, HDR10, 24-bit/192kHz stereo sound rec.",Qualcomm SDM855 Snapdragon 855 7 nm,6 GB RAM,128 GB,"microSD, up to 1TB",151.9 x 71.8 x 8.4 mm,167 g,Li-Po 3500 mAh,2G/ 3G/ 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/10/original/8do_1654880996.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8v_1654880996.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8t_1654880996.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8d_1654880996.jpg.jpg",256G,4.890.000₫,iPhone 8 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-8/iphone-8-256g-cu-dep-99-p764.html,5/5,45,IPHONE,"Đen,Trắng,Vàng,Đỏ",iOS 14.4,Tiếng Việt,LED-backlit IPS LCD 4.7 inches Retina,"2x 12 MP, f/1.8, 28mm & f/2.8, 56mm","7 MP, f/2.2","tự động lấy nét nhận diện theo giai đoạn, 2x zoom quang học, OIS, 4 LED flash 2 tone","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic,2Gb,256G,Không,158.4 x 78.1 x 7.5 mm,202g,Li-Ion 1821,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","Sạc nhanh 15W, sạc không dây"
"https://didongmango.com/images/products/2022/06/10/original/8d_1654881194.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8do_1654881194.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8t_1654881194.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/8v_1654881194.jpg.jpg",64G,4.290.000₫,iPhone 8 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-8/iphone-8-64g-cu-99-p763.html,5/5,188,IPHONE,"Đen,Trắng,Đỏ,Vàng",iOS 14.4,Tiếng Việt,LED-backlit IPS LCD 4.7 inches Retina,"2x 12 MP, f/1.8, 28mm & f/2.8, 56mm","7 MP, f/2.2","tự động lấy nét nhận diện theo giai đoạn, 2x zoom quang học, OIS, 4 LED flash 2 tone","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic,2Gb,64G,Không,158.4 x 78.1 x 7.5 mm,202g,Li-Ion 1821,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","Sạc nhanh 15W, sạc không dây"
https://didongmango.com/images/products/2022/01/23/original/2_1642994399.jpg.jpg,,4.690.000₫,LG G8 ThinQ Hàn (3 camera) Mới ,0982351080,https://didongmango.com/lg-g8/lg-g8-thinq-cu-new-p1472.html,5/5,14,LG,"Đen,Xanh,Đỏ,Titan",,9.0 Pie; LG UX 8.0,Đa ngôn ngữ,P-OLED 6.1 inches 1440 x 3120 pixels 19.59,"12 MP, f/1.5 + 16 MP, f/1.9 + 12 MP, 52mm telephoto, f/2.4","8 MP, f/1.7","LED flash, HDR, panorama","2160p@30/60fps, 1080p@30/60fps, 720p@240fps, HDR10, 24-bit/192kHz stereo sound rec.",Qualcomm SDM855 Snapdragon 855 7 nm,6 GB RAM,128 GB,"microSD, up to 1TB",151.9 x 71.8 x 8.4 mm,167 g,Li-Po 3500 mAh,2G/ 3G/ 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
https://didongmango.com/images/products/2021/03/13/original/unnamed_1615626839.png.png,,Ngừng kinh doanh,LG G8x ThinQ cũ (Đẹp 99%) ,0982351080,https://didongmango.com/lg-g8/lg-g8x-thinq-p1367.html,5/5,163,LG,Đen,,9.0 Pie,Tiếng Việt,OLED 6.4 inches 1080 x 2340 pixels,12 MP + 13 MP,32 MP,"Góc siêu rộng Ultrawide, Lấy nét theo pha PDAF, Quay chậm Slow Motion, Chạm lấy nét, Toàn cảnh Panorama, Chống rung quang học OIS, Tự động lấy nét AF, Nhận diện khuôn mặt HDR, Làm đẹp","4K@30/60fps, 1080p@30/60/240fps, 24-bit/192kHz stereo sound rec., gyro-EIS",Qualcomm SM8150 Snapdragon 855 7 nm,6GB,128GB,Có,159.3 x 75.8 x 8.4 mm,192 g,4000 mAh,2G/3G/4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/10/original/untitled-1_1654880746.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/untitled-2_1654880746.jpg.jpg",256G,6.890.000₫,iPhone X 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-x/iphone-x-256g-cu-dep-99-p767.html,4/5,36,IPHONE,"Đen,Trắng",iOS 14.4,Tiếng Việt,Super Retina OLED 5.8 inches 1125 x 2436 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Lấy nét dự đoán, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic 6 nhân,3 Gb,256 Gb,Không,Dài 143.6 mm - Ngang 70.9 mm - Dày 7.7 mm,174g,2716 mAh,"3G, 4G LTE Cat 16",1 sim,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot",Lightning
https://didongmango.com/images/products/2019/07/10/original/slide_1562734848.jpg.jpg,,2.990.000₫,LG G7 ThinQ cũ (Đẹp 99%) ,0982351080,https://didongmango.com/lg-g7/lg-g7-thinq-4g64g-99-p977.html,5/5,659,LG,"Titan,Đen,Xanh,Đỏ",,8.0 Oreo,Đa ngôn ngữ,6.1 inches IPS LCD,"16 MP, f/1.6, 30mm wide + 16 MP, f/1.9, 16mm ultrawide","8 MP, f/1.9, 26mm wide","LED flash, HDR, panorama","2160p@30/60fps, 1080p@30/60fps, 720p@240fps, HDR, 24-bit/192kHz stereo sound rec.",Qualcomm SDM845 Snapdragon 845 10 nm,4 GB,64 GB,"MicroSD, hỗ trợ tối đa 512 GB",153.2 x 71.9 x 7.9 mm 6.03 x 2.83 x 0.31 in,162 g 5.71 oz,3000 mAh battery Non-removable Li-Po,2G/3G/4G,1 SIM NANO,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/10/original/untitled-1_1654880825.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/untitled-2_1654880825.jpg.jpg",64G,6.490.000₫,iPhone X 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-x/iphone-x-64g-cu-dep-99-p766.html,5/5,137,IPHONE,"Đen,Trắng",iOS 14.4,Tiếng Việt,Super Retina OLED 5.8 inches 1125 x 2436 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Lấy nét dự đoán, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic 6 nhân,3 Gb,64 Gb,Không,Dài 143.6 mm - Ngang 70.9 mm - Dày 7.7 mm,174 g,2716 mAh,"3G, 4G LTE Cat 16",1 sim,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot",Lightning
"https://didongmango.com/images/products/2019/07/29/original/2_1564386962.jpg.jpg,https://didongmango.com/images/products/2019/07/29/original/3_1564386962.jpg.jpg,https://didongmango.com/images/products/2019/07/29/original/1_1564386962.jpg.jpg",,4.190.000₫,LG G8 ThinQ Hàn (3 camera) - Đẹp 99% ,0982351080,https://didongmango.com/lg-g8/lg-g8-thinq-cu-dep-99-p1071.html,5/5,250,LG,"Đen,Xanh,Đỏ,Titan",,9.0 Pie; LG UX 8.0,Đa ngôn ngữ,P-OLED 6.1 inches 1440 x 3120 pixels 19.59,"12 MP, f/1.5 + 16 MP, f/1.9 + 12 MP, 52mm telephoto, f/2.4","8 MP, f/1.7","LED flash, HDR, panorama","2160p@30/60fps, 1080p@30/60fps, 720p@240fps, HDR10, 24-bit/192kHz stereo sound rec.",Qualcomm SDM855 Snapdragon 855 7 nm,6 GB RAM,128 GB,"microSD, up to 1TB",151.9 x 71.8 x 8.4 mm,167 g,Li-Po 3500 mAh,2G/ 3G/ 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
https://didongmango.com/images/products/2019/07/10/original/1231_1562735073.jpg.jpg,,Ngừng kinh doanh,LG V30 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/lg-v30/lg-v30-cu-dep-99-p1060.html,5/5,675,LG,"Đỏ,Tím,Titan,Đen,Xanh",,"7.1.2 Nougat, upgradable to",9.0 Pie,Đa ngôn ngữ,P-OLED 6.0 inches 1440 x 2880 pixels,16 MP + 13MP,5 MP,"LED flash, HDR, panorama","2160p@30fps, 1080p@30/60fps, 720p@120fps, 24-bit/192kHz stereo sound rec., HDR video",Snapdragon 835 10 nm,4 GB RAM,64 GB,"microSD, up to 1TB",151.7 x 75.4 x 7.3 mm,158 g,3300 mAh,2G/ 3G/ 4G,1 SIM NANO
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880443.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880443.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880443.jpg.jpg",64G,7.190.000₫,iPhone Xs 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-64g-cu-dep-99-p773.html,5/5,101,IPHONE,"Đen,Trắng,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 5.8 inches 1125 x 2436 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,64 Gb,Không,Dài 143.6 mm - Ngang 70.9 mm - Dày 7.7 mm,177g,2658 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
"https://didongmango.com/images/products/2022/06/10/original/den_1654880568.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/vang_1654880568.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/trang_1654880569.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xanh_1654880569.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/do_1654880569.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/cam_1654880569.jpg.jpg",128G,6.490.000₫,iPhone Xr 128G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-x/iphone-xr-128g-cu-dep-99-p775.html,5/5,42,IPHONE,"Đỏ,Cam,Trắng,Đen,Xanh,Vàng",iOS 14.4,Có tiếng Việt,Liquid Retina IPS LCD 6.1 inches 828 x 1792 pixels,"12 MP, f/1.8","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,3 Gb,128 Gb,Không,Dài 150.9 mm - Ngang 75.7 mm - Dày 8.3 mm,194g,2942 mAh,"3G, 4G LTE Cat 16",1 nano sim,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot",Lightning
https://didongmango.com/images/products/2022/06/28/large/xperia-xz-blue-product-shot-2000x2000-5506160823bf9f2eb2b6a01a77557fd4_1562920037-copy_1656471196.png,,1.990.000₫,Sony Xperia XZ 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xz-2-sim-cu-dep-99-p1536.html,5/5,747,SONY,,,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"23 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 820 14 nm,3 GB RAM,32Gb,"MicroSD, hỗ trợ tối đa 512 GB",146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,1 SIM NANO,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2021/07/25/large/vi-vn-1-thietke_1562058384jpg_1627262211.jpg,https://didongmango.com/images/products/2019/07/02/original/vi-vn-2-am-thanh-hi-res_1562058384.jpg.jpg",,1.590.000₫,Sony Xperia XZs cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xzs-cu-dep-99-p808.html,5/5,741,SONY,"Trắng,Xanh,Vàng,Đen",,7.1,Tiếng Việt,IPS 5.2 inches Full HD,"19 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Snapdragon 820,4 GB RAM,32Gb,Có,146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2022/06/10/original/den_1654880656.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xanh_1654880657.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/vang_1654880657.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/cam_1654880657.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/trang_1654880657.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/do_1654880657.jpg.jpg",64G,5.990.000₫,iPhone Xr 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-x/iphone-xr-64g-cu-dep-99-p772.html,5/5,110,IPHONE,"Cam,Đỏ,Trắng,Xanh,Đen,Vàng",iOS 14.4,Có tiếng Việt,Liquid Retina IPS LCD 6.1 inches 828 x 1792 pixels,"12 MP, f/1.8","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,3 Gb,64 Gb,Không,Dài 150.9 mm - Ngang 75.7 mm - Dày 8.3 mm,194g,2942 mAh,"3G, 4G LTE Cat 16",1 nano sim,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot",Lightning
"https://didongmango.com/images/products/2022/01/16/large/formatfactoryuntitled-1_1642319965.jpg,https://didongmango.com/images/products/2021/08/22/original/1_1599276115jpg_1629626935.jpg.jpg",32G,1.190.000₫,Sony Z3 32G cũ (Đẹp 98-99%) ,0982351080,https://didongmango.com/sony-z3/sony-z3-32-p1461.html,5/5,14,SONY,"Trắng,Vàng,Xanh,Đen",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"20.7 MP, f/2.0","2.2 MP, f/2.8","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 801,3 GB RAM,32 Gb,Có,146 x 72 x 7.3 mm,152 g,Li-Ion 3100 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2020/07/06/large/sony-xz1-hot-qua_1594024822.jpg,https://didongmango.com/images/products/2020/03/31/original/-vi-vn-sony-xperia-xz1-1_1562058425jpg_1585624319.jpg.jpg",,2.790.000₫,Sony Xperia XZ1 Mới ,0982351080,https://didongmango.com/sony-xz1/sony-xperia-xz1-new-p1324.html,5/5,294,SONY,"Trắng,Hồng,Đen,Xanh",,"8.0 Oreo, nâng cấp lên 9.0",Tiếng Việt,IPS 5.2 inches Full HD,"19 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 1080p@30fps gyro-EIS, 720p@960fps",Snapdragon 835,4 GB RAM,64Gb,Có,146 x 72 x 8.1 mm,161 g,Li-Ion 2700 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2022/01/16/large/formatfactoryuntitled-1_1642319984.jpg,https://didongmango.com/images/products/2021/01/23/original/maxresdefault_1611373437.jpg.jpg",,1.090.000₫,Sony Z3 2 SIM cũ (Đẹp 99%)  ,0982351080,https://didongmango.com/sony-z3/sony-z3-2-sim-cu-dep-99-p998.html,5/5,531,SONY,"Trắng,Vàng,Đen",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"20.7 MP, f/2.0","2.2 MP, f/2.8","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 801,3 GB RAM,16Gb,Có,146 x 72 x 7.3 mm,152 g,Li-Ion 3100 mAh,2G/3G/4G,2 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2020/07/06/large/sony-xz1-hot-qua_1594024839.jpg,https://didongmango.com/images/products/2019/07/02/original/vi-vn-sony-xperia-xz1-7_1562058432.jpg.jpg",,2.390.000₫,Sony Xperia XZ1 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz1/sony-xperia-xz1-cu-dep-99-p813.html,5/5,632,SONY,"Hồng,Đen,Trắng,Xanh",,"8.0 Oreo, nâng cấp lên 9.0",Tiếng Việt,IPS 5.2 inches Full HD,"19 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 1080p@30fps gyro-EIS, 720p@960fps",Snapdragon 835,4 GB RAM,64Gb,Có,146 x 72 x 8.1 mm,161 g,Li-Ion 2700 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/23/large/fxrbig_simg_de2fe0_500x500_maxb_1656040507.jpg,,1.290.000₫,Sony Z3 2 SIM Mới ,0982351080,https://didongmango.com/sony-z3/sony-z3-2-sim-moi-p1522.html,5/5,4,SONY,,,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"20.7 MP, f/2.0","2.2 MP, f/2.8","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 801,3 GB RAM,16Gb,Có,146 x 72 x 7.3 mm,152 g,Li-Ion 3100 mAh,2G/3G/4G,2 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880364.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880364.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880364.jpg.jpg",256G,7.990.000₫,iPhone Xs 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-256g-cu-dep-99-p774.html,5/5,42,IPHONE,"Đen,Trắng,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 5.8 inches 1125 x 2436 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,256 Gb,Không,Dài 143.6 mm - Ngang 70.9 mm - Dày 7.7 mm,177g,2658 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880060.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880060.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880060.jpg.jpg",256G,9.990.000₫,iPhone Xs Max 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-max-256g-cu-dep-99-p777.html,4/5,48,IPHONE,"Trắng,Đen,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 6.5 inches 1242 x 2688 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,256 Gb,Không,Dài 157.5 mm - Ngang 77.4 mm - Dày 7.7 mm,208g,3174 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
"https://didongmango.com/images/products/2022/01/16/large/formatfactoryuntitled-1_1642319976.jpg,https://didongmango.com/images/products/2020/09/05/original/1_1599276115.jpg.jpg",16G,1.090.000₫,Sony Z3 16G cũ (Đẹp 98-99%) ,0982351080,https://didongmango.com/sony-z3/sony-z3-p1340.html,5/5,292,SONY,"Trắng,Vàng,Đen,Xanh",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"20.7 MP, f/2.0","2.2 MP, f/2.8","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 801,3 GB RAM,16 Gb,Có,146 x 72 x 7.3 mm,152 g,Li-Ion 3100 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/04/24/large/untitled-2_1650850887.jpg,,5.190.000₫,LG Velvet 5G 2 SIM cũ ,0982351080,https://didongmango.com/lg-velvet/lg-velvet-5g-2-sim-cu-dep-99-p1482.html,5/5,103,LG,Đen,,,Có tiếng Việt,P-OLED 6.8\ Full HD+,48MP + 8MP + 5MP,16 MP,"Dual-LED flash, HDR, panorama","FullHD 1080p@30fps,  FullHD 1080p@60fps,  4K 2160p@30fps",Snapdragon 765,8GB,128 GB,,167.1 x 74 x 7.85 mm,180g,"4,300 mAh",2G/3G/4G/5G,2 SIM,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/14/large/2u4064d20170411t17111477339_1655193147.jpg,,2.190.000₫,Sony Xperia XZs 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xzs-2-sim-cu-dep-99-p1515.html,5/5,741,SONY,"Trắng,Đen,Xanh,Vàng",,7.1,Tiếng Việt,IPS 5.2 inches Full HD,"19 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Snapdragon 820,4 GB RAM,32Gb,Có,146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,2 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2021/07/25/large/sony-xperia-xz--1_1562058368jpg_1627262160.jpg,https://didongmango.com/images/products/2019/07/02/original/sony-xperia-xz--1_1562058368.jpg.jpg",,1.690.000₫,Sony Xperia XZ cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xz-cu-dep-99-p741.html,5/5,747,SONY,"Trắng,Hồng,Xanh,Đen",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"23 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 820 14 nm,3 GB RAM,32Gb,"MicroSD, hỗ trợ tối đa 512 GB",146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,1 SIM NANO,Wi-Fi 802.11 a/b/g/n/ac
