pathImg,option,price,title,hot_line,url,point,rating_total,producer,Công nghệ màn hình,Độ phân giải,Hệ điều hành,chip,memory,ram,Mạng di động,Số khe sim,color
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-16.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-11.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-14.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-17.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-18.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-15.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-10.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-13.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-9.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-12.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-19.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-27.png'}",,"4,490,000 ₫",Điện thoại di động Bphone A60 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/bphone-a60-chinh-hang,TB 5,1 lượt đánh giá,Bphone A60 - Chính hãng,Thiết kế hiện đại màn hình lỗ,"4 Camera 16 MP  + 2MP +5M +2MP, 8MP chụp góc rộng, tự làm đẹp...",BOS - based on Android 11,"Mediatek Helio G85, Antutu 205,950",128GB,6GB,4GB,,Xanh
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-20.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-25.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-21.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-22.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-24.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-26.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/14/bphone-b40-23.png'}",,"3,990,000 ₫",Điện thoại di động Bphone A50 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/bphone-a50-chinh-hang,TB,0 lượt đánh giá,Bphone A50 - Chính hãng,Thiết kế hiện đại màn hình lỗ,"4 Camera 16 MP  + 2MP +5M +2MP, 8MP chụp góc rộng, tự làm đẹp...",BOS - based on Android 11,"Mediatek Helio G85, Antutu 205,950",128GB,4GB,4GB,,Trắng
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/29/image-removebg-preview-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/29/image-removebg-preview-4.png'}",,"2,690,000 ₫",Điện thoại di động TECNO SPARK 7T - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-7t-chinh-hang,TB 2.75,2 lượt đánh giá,TECNO SPARK 7T - Chính hãng,"IPS LCD, 6.52, HD+ 720 x 1600 pixels","Camera kép AI 48MP, f/1.8, 8.0 MP",,"Mediatek Helio G35, 4 x Cortex-A53 2.30 GHz + 4 x Cortex-A53 1.80 GHz, Số nhân CPU8",64GB,4 GB,,2 Sim,"Đen,Xanh"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-7.png'}",6GB/128GB,"3,190,000 ₫",Điện thoại di động Tecno Pova Neo 6GB/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-pova-neo-6gb-128gb-chinh-hang,TB,0 lượt đánh giá,Tecno Pova Neo 6GB/128GB - Chính hãng,IPS LCD,"13 MP, f/1.8, 8 MP, f/2.0","Android 11, HIOS 7.6","MediaTek Helio G25 12 nm, 4x2.0 GHz Cortex-A53 &amp; 4x1.5 GHz Cortex-A53",128 GB,6GB + Mở rộng 3GB,4G,2 SIM Nano-SIM,"Đen,Xanh"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/07/tecno-pova-neo-4gb64gb-7.png'}",4GB/64GB,"2,590,000 ₫",Điện thoại di động Tecno Pova Neo 4GB/64GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-pova-neo-4gb-64gb-chinh-hang,TB,0 lượt đánh giá,Tecno Pova Neo 4GB/64GB - Chính hãng,IPS LCD,"13 MP, f/1.8, 8 MP, f/2.0","Android 11, HIOS 7.6","MediaTek Helio G25 12 nm, 4x2.0 GHz Cortex-A53 &amp; 4x1.5 GHz Cortex-A53",64 GB,4GB + Mở rộng 3GB,4G,2 SIM Nano-SIM,"Đen,Xanh"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-7.png'},,"2,490,000 ₫",Điện thoại di động Tecno Spark 8C 4G/64GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-8c-4g-64gb-chinh-hang,TB,0 lượt đánh giá,TECNO,"IPS LCD, 90Hz","13 MB, 8MP",Android 11,Unisoc T606,64 GB,4 GB ~ 7GB  Bao gồm cả RAM ảo,4G,2 Nano SIM,"Xanh ngọc lam,Đen từ tính"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/22/image-removebg-preview-31.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/22/image-removebg-preview.png'}",,"2,490,000 ₫",Điện thoại di động Tecno Spark 6 Go 4G/64GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-6-go-4g-64gb-chinh-hang,TB,0 lượt đánh giá,Tecno Spark 6 Go 4G/64GB - Chính Hãng,"720 x 1600 pixels, 209 ratio ~269 ppi density","Camera 13 MP, f/1.8, AF","Android 10 Go edition, HIOS 6.2",MediaTek MT6762D Helio A25 12 nm,64GB,4GB,4G,,"Xanh dương,Băng Cẩm Thạch"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/24/C11 - Green (2).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/24/C11 - Green (1).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/24/C11 - Black (2).png'}",,"2,450,000 ₫",,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c11-2021-chinh-hang,TB,0 lượt đánh giá,realme C11 - 2021 2GB/32GB- Chính hãng,LCD,"8 MP, 5 MP",Android 11 Go Edition,Spreadtrum SC9863A 8 nhân,32 GB,2 GB,Hỗ trợ 4G,2 Nano SIM,"Grey,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/04/image-removebg-preview-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/04/image-removebg-preview-2.png'}",,"3,150,000 ₫",Điện thoại di động realme C11 - 2021 4GB/64GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c11-2021-4gb-64gb-chinh-hang,TB,0 lượt đánh giá,realme C11 - 2021 4GB/64GB - Chính hãng,IPS LCD,"8 MP, 5 MP",Android 11 Go Edition,Spreadtrum SC9863A 8 nhân,64 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Xanh biển,Xám khói"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/24/Realme 7 Pro - White (2).png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/07/06/image-removebg-preview.png'}",,"5,990,000 ₫",Điện thoại di động realme 7 pro - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-7-pro-chinh-hang,TB 2.5,1 lượt đánh giá,realme,Super AMOLED,"Chính 64 MP &amp; Phụ 8 MP, 2 MP, 2 MP, 32 MP",Android 10,Snapdragon 720G 8 nhân,128 GB,8 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,Silver"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-7.png'},,"2,790,000 ₫",Điện thoại di động Tecno Spark 8C 4G/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/tecno-spark-8c-4g-128gb-chinh-hang,TB 1.5,1 lượt đánh giá,TECNO,"IPS LCD, 90Hz","13 MB, 8MP",Android 11,Unisoc T606,128 GB,4 GB ~ 7GB  Bao gồm cả RAM ảo,4G,2 Nano SIM,"Xanh ngọc lam,Đen từ tính"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/15/image-removebg-preview-11.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/15/image-removebg-preview-10.png'}",3GB/32GB,"3,250,000 ₫",,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c21y-chinh-hang,TB 5,1 lượt đánh giá,realme,IPS LCD,"Chính 13 MP &amp; Phụ 2 MP, 2 MP, 5 MP",Android 11,Spreadtrum T610 8 nhân,32 GB,3 GB,Hỗ trợ 4G,2 Nano SIM,"Đen Caro,Xanh Caro"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-9.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/23/realme-c35-4.png'}",,"3,890,000 ₫",Điện thoại di động Realme C35 4G/64G - chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c35-4g-64g-chinh-hang,TB,0 lượt đánh giá,Realme C35 4G/64G - chính hãng,IPS LCD,"Chính 50 MP &amp; Phụ 2 MP, 0.3 MP, 8 MP",Android 11,Unisoc T616 8 nhân,128 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Đen,Xanh"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/04/26/image-removebg-preview-3.png'}",,"4,490,000 ₫",Điện thoại di động Realme C35 - 4GB/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c35-4gb-128gb-chinh-hang,TB,0 lượt đánh giá,Realme C35 - 4GB/128GB - Chính hãng,IPS LCD,"Chính 50 MP &amp; Phụ 2 MP, 0.3 MP, 8 MP",Android 11,Unisoc T616 8 nhân,128 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Đen,Xanh"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/08/image-removebg-preview-1.png'},,"8,890,000 ₫",Điện thoại di động realme 9 Pro Plus 8GB/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-9-pro-plus-8gb-128gb-chinh-hang,TB,0 lượt đánh giá,realme,Super AMOLED,"50 + 8 + 2, 16MP",Android 12,MediaTek Dimensity 920 5G,128 GB,8 GB,Hỗ trợ 5G,2 nano SIM,Lục cực quang
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-green-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/02/28/realme-9-pro-blue-4.png'}",,"7,150,000 ₫",Điện thoại di động Realme 9 pro 8G/128G- chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-9-pro-8g-128g-chinh-hang,TB,0 lượt đánh giá,realme,"120Hz Ultra Smooth Display, 240Hz Touch sampling rate; 2412*1080","64MP Primary, 8MP Wide-angle, 2MP Macro, 16MP",,Qualcomm Snapdragon 695 5G Processor,128GB,8GB,,,"Blue,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/11/image-removebg-preview-25.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/11/image-removebg-preview-24.png'}",,"5,690,000 ₫",Điện thoại di động realme 9i 6G/128GB  - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-9i-6g-128gb-chinh-hang,TB,0 lượt đánh giá,realme,IPS LCD,"Chính 50 MP &amp; Phụ 2 MP, 2 MP, 16 MP",Android 11,Snapdragon 680 8 nhân,128 GB,6 GB,Hỗ trợ 4G,2 Nano SIM,"Thạch Anh Xanh,Thạch Anh Đen"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/04/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/11/04/image-removebg-preview-1.png'}",,"3,950,000 ₫",Điện thoại di động realme C25Y 4GB/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c25y-4gb-128gb-chinh-hang,TB,0 lượt đánh giá,realme,IPS LCD,"Chính 50 MP &amp; Phụ 2 MP, 2 MP, 8 MP",Android 11,Unisoc T618 8 nhân,128 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Xanh thuỷ băng,Xám kim loại"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/15/image-removebg-preview-11.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/06/15/image-removebg-preview-10.png'}",4GB/64GB,"3,750,000 ₫",realme C21y - 4GB/64GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-c21y-4gb-64gb-chinh-hang,TB,0 lượt đánh giá,realme,IPS LCD,"Chính 13 MP &amp; Phụ 2 MP, 2 MP, 5 MP",Android 11,Spreadtrum T610 8 nhân,32 GB,3 GB,Hỗ trợ 4G,2 Nano SIM,"Đen Caro,Xanh Caro"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Izi 300-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/22/Masstel Izi 300.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Izi 300_2-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Izi 300_1-8.png'}",,"380,000 ₫",Điện thoại di động Masstel Izi 300 - Chính hãng Máy người già,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/masstel-izi-300-chinh-hang-may-nguoi-gia,TB 5,1 lượt đánh giá,Masstel,TFT LCD,"0.08 MP, Không",,,Không,Không,Hỗ trợ 2G không kết nối internet,1 Micro SIM &amp; 1 SIM thường,"Black,Gold"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10_3-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10_2-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10_4-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10_5-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/23/Masstel Hapi 10_1-8.png'}",,"790,000 ₫",Điện thoại di động Masstel Hapi 10 - 2GB/16GB - 4G/LTE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/masstel-hapi-10-2gb-16gb-4g-lte-chinh-hang-may-nguoi-gia,TB,0 lượt đánh giá,Masstel,IPS LCD,"5 MP, 5 MP",,,16 GB,2 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,Gold"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/12/02/112.png'},,"199,000 ₫",Điện thoại di động Masstel izi 112 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/masstel-izi-112-chinh-hang,TB,0 lượt đánh giá,Masstel,TFT LCD,"Không, Không",,,Không,Không,Hỗ trợ 2G không kết nối internet,2 SIM thường,Black
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-21.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-22.png'}",,"690,000 ₫",Điện thoại di động Masste Fami 60 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masste-fami-60-4g-chinh-hang,TB,0 lượt đánh giá,Masstel,TFT LCD,Không có,Không có,Unisoc UIS8910,24 MB,16 MB,Hỗ trợ 4G VoLTE,2 Nano SIM,"Black,Gold"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-18.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-19.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-17.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/05/16/image-removebg-preview-20.png'}",,"470,000 ₫",Điện thoại di động Izi 10 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-izi-10-4g-chinh-hang,TB,0 lượt đánh giá,Masstel,TFT LCD,"Không có, Không có",Không có,Unisoc UMS9117,128 MB,48 MB,Hỗ trợ 4G VoLTE,2 Nano SIM,"Black,Black - Red"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/14/fami.png'},,"590,000 ₫",Điện thoại di động Masstel Fami 12 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-fami-12,TB 4.75,2 lượt đánh giá,Điện thoại di động Masstel Fami 12 4G - Chính hãng,QQVGA,0.08MP,,,256MB,48MB,,2 nano SIM,Đen
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/14/50.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-9.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-10.png'}",,"550,000 ₫",Điện thoại di động Masstel izi 50 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-izi-50,TB,0 lượt đánh giá,Điện thoại di động Masstel izi 50 4G - Chính hãng,QVGA,0.08 MP,,,128MB,48MB,,2 nano SIM,"Green,Navy,Đen"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/14/2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-16.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-15.png'}",,"500,000 ₫",Điện thoại di động Masstel izi 20 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-izi-20,TB,0 lượt đánh giá,Điện thoại di động Masstel izi 20 4G - Chính hãng,"QQVGA, Màu 262K",128*160,,UMS9117,128MB,48MB,,,"Navy,Đen,Black - Red"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/27/2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/27/3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2020/10/27/1.png'}",,"2,090,000 ₫",Điện thoại di động Xiaomi Redmi 9A - 2GB/32GB - Chính hãng DGW,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-9a-2gb-32gb-chinh-hang-dgw,TB 3.75,2 lượt đánh giá,Xiaomi,IPS LCD,"13 MP, 5 MP",Android 10,MediaTek Helio G25 8 nhân,32 GB,2 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,Grey,Green"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-9.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/07/image-removebg-preview-6.png'}",,"4,490,000 ₫",,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-poco-m4-pro-5G,TB,0 lượt đánh giá,Sản phẩm độc quyền,IPS LCD,"Chính 50 MP &amp; Phụ 8 MP, 16 MP",Android 11,MediaTek Dimensity 810 5G 8 nhân,64 GB,4 GB,Hỗ trợ 5G,2 Nano SIM,"Vàng,Đen,Xanh"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/06/14/image-removebg-preview-89.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-6.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-8.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/21/redmi-10c-1.png'}",,"3,490,000 ₫",Điện thoại di động Xiaomi Redmi 10C 4GB/128GB chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-10c-4gb-128gb-chinh-hang,TB,0 lượt đánh giá,Xiaomi Redmi 10C 4GB/128GB chính hãng,IPS LCD,"• 50MP main camera, - f/1.8, - 4-in-1 pixel binning, • 2MP depth camera, - f/2.4, 5MP front camera, - f/2.2",Android 11,Snapdragon 680,128 GB,4 GB,,2 Nano SIM,"Xanh lá,Xanh dương,Xám"
